h_values,n_values,th_values,ta_values,c_values,avg_weight,std_dev,average_os,range_community,n_communities,modularity
0.1,0.01,0.03,0.3,0.1,50.41217911336399,0.23741873617079187,-2.256426255368475,3.005009798020709,3,0.02532524876234045
0.1,0.01,0.1,0.01,0.1,49.766191209660576,12.766113826065485,-11.425860765954116,10.375184184241636,3,0.024545518832119705
0.1,0.01,0.1,0.03,0.1,49.10006542775141,0.7588871351114597,-4.8483535545312755,4.0813644302232355,3,0.026088132933370763
0.1,0.01,0.1,0.1,0.1,48.40216284560887,0.07384423097132625,-2.534189868994084,1.7114973805554787,3,0.026594215027268147
0.1,0.01,0.1,0.3,0.1,47.72667020047417,0.10350935888874438,-2.6860903984893283,2.187184026780706,3,0.026976618852705102
0.1,0.01,0.3,0.01,0.1,47.41280034066259,0.07975401199480381,-2.5428796781611998,2.9543170994726875,3,0.027249300274151834
0.1,0.01,0.3,0.03,0.1,46.9863661346547,2.475172704247053,-6.229263870839006,5.140897769079297,3,0.027630806126038004
0.1,0.01,0.3,0.1,0.1,46.53830971668735,0.06605210452315456,-2.2861537111871737,1.8969540493816628,3,0.02799771935691453
0.1,0.01,0.3,0.3,0.1,46.073201068442266,0.4994196255363992,-4.63576631162884,3.809426631437079,3,0.02822405745665442
0.1,0.03,0.01,0.01,0.1,45.40934456888232,0.016956733492087307,-2.0188250158824483,2.5457736614052804,3,0.028785778522732043
0.1,0.03,0.01,0.03,0.1,44.77932088131883,0.10362999029686477,-2.251048790612105,1.173356327386305,3,0.028848556655521135
0.1,0.03,0.01,0.1,0.1,44.100591318071324,2.758593911442496,-6.993251316448851,6.063796013812993,3,0.029751446951768228
0.1,0.03,0.01,0.3,0.1,43.38312974293679,1.9274534351012613,-6.074803993602616,4.9213914830739505,3,0.030330517799882183
0.1,0.03,0.03,0.01,0.1,42.83396808471466,0.3521469383358201,-4.566267509503002,3.5822844788392905,3,0.03081715451806534
0.1,0.03,0.03,0.03,0.1,42.263768919278405,0.1725063076248229,-2.4129446881116636,1.3060482194097935,3,0.03132754258769789
0.1,0.03,0.03,0.1,0.1,41.61655809061523,0.7438967289422816,-4.415493486837171,3.544427350853308,3,0.03192877462277212
0.1,0.03,0.03,0.3,0.1,40.96352145251771,0.1446785857108726,-2.522656193055905,1.6409635610860627,3,0.032606205142942296
0.1,0.03,0.1,0.01,0.1,40.45976311124814,3.195470577580003,-7.104639196451658,5.93467350016175,3,0.033068934232440034
0.1,0.03,0.1,0.03,0.1,39.87136443520754,1.983897569428076,-7.147513321218945,5.8422242697556115,3,0.03351427876291286
0.1,0.03,0.1,0.1,0.1,39.236724763344725,0.18200180985514,-3.031098873103553,1.8894933980522153,3,0.03414441301450936
0.1,0.03,0.1,0.3,0.1,38.60386755986734,99.29745084967304,-23.66867991504566,22.4112204681579,4,0.034289678456036
0.1,0.03,0.3,0.01,0.1,38.25877486043484,0.3225216474700908,-2.973122985820888,3.1497128112555943,3,0.03523477963444174
0.1,0.03,0.3,0.03,0.1,37.96980503015141,0.040490007558348584,-2.7012528042334636,1.7646331328779254,3,0.03560110688832124
0.1,0.03,0.3,0.1,0.1,37.62319873724951,0.014542174707891696,-2.6252344029324126,1.5669904616299892,3,0.03546206597502073
0.1,0.03,0.3,0.3,0.1,37.23624197441189,0.18659289775059665,-2.546220917097891,2.842731203725735,3,0.036411196788805944
0.1,0.1,0.01,0.01,0.1,37.02174798937407,1.455113292716041,-5.3453731957479675,4.5398697987124415,3,0.03664865817860655
0.1,0.1,0.01,0.03,0.1,36.75970470899536,0.11353310734466607,-2.293687862559087,2.6927051155955275,3,0.03693707363415016
0.1,0.1,0.01,0.1,0.1,36.45110739590555,1.7732611602323547,-4.704138274407373,3.87449304007567,3,0.03729255709809005
0.1,0.1,0.01,0.3,0.1,35.916183294770775,0.18200456913604618,-2.5287985088200293,1.7448134111603004,3,0.03815325307538403
0.1,0.1,0.03,0.01,0.1,35.71540374954991,2.025415138159467,-6.178129397231493,5.204525092706213,3,0.03814091601460966
0.1,0.1,0.03,0.03,0.1,35.46168981428338,0.08083509576747919,-2.9657974081407943,3.1795971386717046,3,0.0383853042164821
0.1,0.1,0.03,0.1,0.1,35.16547803105887,0.09393808129217784,-3.11095462539495,3.454935863062314,3,0.038706753601345935
0.1,0.1,0.03,0.3,0.1,34.66363181580098,0.08858810063589682,-3.6447285756883994,4.14220851512475,3,0.039416401917236596
0.1,0.1,0.1,0.01,0.1,34.52741198017787,3.249007350932755,-9.310652575582218,7.79957774474928,3,0.03958910639093788
0.1,0.1,0.1,0.03,0.1,34.36305537953223,0.26772443400055995,-4.210502649191896,3.613708418236131,3,0.039679652345351944
0.1,0.1,0.1,0.1,0.1,34.14625830492334,2.557162482468091,-9.164241820864047,7.296615698030032,3,0.040312840394769595
0.1,0.1,0.1,0.3,0.1,33.70539036691564,2.3767397110348925,-8.647023555920187,6.83022491240759,3,0.04125690092970369
0.1,0.1,0.3,0.01,0.1,33.74540403602115,3.9340950741860388,-10.27728272360885,8.694707342133864,3,0.040479743828687874
0.1,0.1,0.3,0.03,0.1,33.759993135664274,0.11096280073009553,-4.158326271249358,2.5067534440639303,3,0.040522241072564864
0.1,0.1,0.3,0.1,0.1,33.73426718727636,0.14938329973887976,-4.168801808549848,2.4264634170260293,3,0.04018239453498474
0.1,0.1,0.3,0.3,0.1,33.50402147908015,0.3347041836257764,-3.7091930256811505,4.14020101539475,3,0.04065399337589769
0.1,0.3,0.01,0.01,0.1,34.324891365728746,5.002508891562398,-9.579566440442424,8.21669181731445,3,0.03967060550873096
0.1,0.3,0.01,0.03,0.1,35.10921776716634,0.002695892276184066,-3.0791858998710335,1.9450562710912667,3,0.03859609662921862
0.1,0.3,0.01,0.1,0.1,35.681139461585545,0.09561657135887204,-2.9571988735426906,1.8871363888603239,3,0.03768626570131931
0.1,0.3,0.01,0.3,0.1,35.628328082327734,0.05907250730062485,-2.8289087118907017,1.8034768683023723,3,0.03787086849847621
0.1,0.3,0.03,0.01,0.1,36.47918311657379,1.2102647485575109,-5.450393982326598,4.346070746690146,3,0.03668821005213727
0.1,0.3,0.03,0.03,0.1,37.27502816771476,0.03659858760439244,-2.7976076291358787,3.477910069811429,3,0.03565264036301029
0.1,0.3,0.03,0.1,0.1,37.874560393810135,0.9729116165428041,-4.940130271837633,3.877481245647073,3,0.03571045181184957
0.1,0.3,0.03,0.3,0.1,37.92212422119983,0.047759500889805614,-2.5978283742388375,2.3048925007197165,3,0.03496304824807244
0.1,0.3,0.1,0.01,0.1,38.89274858839387,1.2243231866760418,-5.524350432200516,4.381144509845979,3,0.03458681262868128
0.1,0.3,0.1,0.03,0.1,39.70463464978587,0.1055800866475925,-3.092256173341566,1.7395261461774951,3,0.03308931983924504
0.1,0.3,0.1,0.1,0.1,40.44633145353847,0.16181130647936884,-3.353656489952541,4.70268842948267,3,0.032361379709191986
0.1,0.3,0.1,0.3,0.1,40.58978088718086,0.05308558245215016,-3.455720129801377,2.076913574736384,3,0.03219687130538192
0.1,0.3,0.3,0.01,0.1,41.63688161777783,5.824526864354801,-9.646712009607691,8.236146098050188,3,0.031210665734443543
0.1,0.3,0.3,0.03,0.1,42.71124439761234,0.09173726164163049,-3.330573450612992,2.1578398578677054,3,0.030243806167608415
0.1,0.3,0.3,0.1,0.1,43.61014003198347,0.09956000993065656,-3.6135519074110545,2.951696746037312,3,0.030136007566045453
0.1,0.3,0.3,0.3,0.1,43.961112200338164,4.583440984338206,-10.176874332024386,8.770612261932943,3,0.029194994410133082
0.3,0.01,0.01,0.01,0.1,41.507184667726776,0.36628981095602325,-4.272113507877827,2.7359163336807137,3,0.031826789648163246
0.3,0.01,0.01,0.03,0.1,39.041732113181816,1.8812473546698687,-7.522059905997956,5.95426874458394,3,0.03444741745661927
0.3,0.01,0.01,0.1,0.1,36.54830601307023,0.43364406509915543,-4.007297013622818,2.376194908667867,3,0.036358132655884765
0.3,0.01,0.01,0.3,0.1,34.39264804610488,0.19035430159918665,-3.6244763649805294,1.9590627838794343,3,0.03917640780883912
0.3,0.01,0.03,0.01,0.1,32.143838033051395,0.11604042467938562,-3.398331387223601,3.9859242288738392,3,0.04222152990579282
0.3,0.01,0.03,0.03,0.1,29.97560325522998,0.015836648654179504,-3.5493512489373296,1.6603891913783302,3,0.04652289731899806
0.3,0.01,0.03,0.1,0.1,27.58848290090295,2.342754422926777,-7.888532744685789,6.17578521273329,3,0.05169807470740947
0.3,0.01,0.03,0.3,0.1,25.262723612609335,0.1072440722379842,-4.550125386731208,3.4588289495997167,3,0.05557536461004599
0.3,0.01,0.1,0.01,0.1,23.12186558118241,0.08452583000669693,-4.17634527332484,2.784628818549678,3,0.0611445490752417
0.3,0.01,0.1,0.03,0.1,21.23497906480635,0.12531663009128766,-3.9228205150330573,3.54107228282027,3,0.06385334233534137
0.3,0.01,0.1,0.1,0.1,19.28257945908016,1.3091834179211408,-6.211264265641414,4.847640051367427,3,0.06452334995437184
0.3,0.01,0.1,0.3,0.1,17.39991315819733,0.06419765564665209,-3.4799769739780855,2.349177809495378,3,0.08050367408926734
0.3,0.01,0.3,0.01,0.1,15.956799862648706,1.817341615147964,-6.519218542420492,5.230568104074772,3,0.08161412413064281
0.3,0.01,0.3,0.03,0.1,14.678526711506807,0.4421706620517621,-4.199221896038913,3.121649165539688,4,0.08169416819987306
0.3,0.01,0.3,0.1,0.1,13.682385080536143,0.7974169053802183,-5.116462533129886,3.9874636066056866,3,0.0909272759480575
0.3,0.01,0.3,0.3,0.1,12.547234451032297,0.2540015286218879,-3.1363264894442224,2.7188344478956754,3,0.09278621563411393
0.3,0.03,0.01,0.01,0.1,11.044374841428898,0.3550821925311325,-4.9387163994660215,3.5915587020530237,3,0.10402773081739666
0.3,0.03,0.01,0.03,0.1,9.90048891130493,0.713938256079642,-5.273362680998371,8.914258649337595,4,0.1101573698462596
0.3,0.03,0.01,0.1,0.1,8.717786703228867,0.15059713923240686,-2.845787049466817,1.7321502169292027,3,0.12385731793218019
0.3,0.03,0.01,0.3,0.1,7.662640788421925,0.0989528512001792,-3.6283654495198263,2.0013053720629372,3,0.13602512106739692
0.3,0.03,0.03,0.01,0.1,6.820723903719596,1.3226047223477124,-7.4600668886683605,5.347079734859422,3,0.1468817581289883
0.3,0.03,0.03,0.03,0.1,6.154768265066563,1.1322709650773857,-7.899368362392375,5.828360135281828,3,0.1561136842042284
0.3,0.03,0.03,0.1,0.1,5.588245616881692,0.0484017571378189,-4.311610513609788,6.302341311802639,4,0.16343573939557596
0.3,0.03,0.03,0.3,0.1,5.053757315220669,0.16138294822440033,-5.182549150145659,8.3447688524023,4,0.17252059352195845
0.3,0.03,0.1,0.01,0.1,4.6929785542459275,16.056842524019142,-12.049281166226795,39.278352262589074,4,0.17271532668394143
0.3,0.03,0.1,0.03,0.1,4.370922210221661,0.2431026999523445,-5.609287921168302,3.0960806833128256,4,0.1770771570531496
0.3,0.03,0.1,0.1,0.1,4.117139449863566,4.352061200551154,-6.583108016333593,30.551713300555903,5,0.18163516709001498
0.3,0.03,0.1,0.3,0.1,3.9007459200939296,0.2169793002343015,-5.981090729739621,9.979492105903116,5,0.18427964298977653
0.3,0.03,0.3,0.01,0.1,3.834928685841388,0.2389670937140039,-5.634659412648868,11.346764603463084,5,0.18478748932744793
0.3,0.03,0.3,0.03,0.1,3.736495493558148,0.300889198490629,-6.454733249512076,8.919726298814181,5,0.18497707383605816
0.3,0.03,0.3,0.1,0.1,3.6299438287537846,1.2095891191814663,-6.635666944038192,17.011231267719804,5,0.18116312886404753
0.3,0.03,0.3,0.3,0.1,3.5096139005296196,0.24724847761993432,-8.041564483643965,6.404573670712753,5,0.18442896809774895
0.3,0.1,0.01,0.01,0.1,3.3722635958454488,34.53970693097636,-17.443105113755774,57.10768739647038,4,0.18351596043513943
0.3,0.1,0.01,0.03,0.1,3.2958606672737045,1635.0594884202233,-95.34886698206722,90.70671236487317,4,0.18460016980805116
0.3,0.1,0.01,0.1,0.1,3.2110428034688354,39.56079988107942,-22.091591003043856,61.06282244367629,4,0.18572921921964192
0.3,0.1,0.01,0.3,0.1,3.109886813779902,2.803377284025656,-9.159787840713847,31.39872895195672,4,0.18554043924761443
0.3,0.1,0.03,0.01,0.1,3.083497283043383,0.5820999249807459,-11.044822804537244,14.781015149928756,5,0.18223010788520436
0.3,0.1,0.03,0.03,0.1,3.0412272143544494,6.220574131722369,-12.641214707253651,43.67541248210655,5,0.18244433726980405
0.3,0.1,0.03,0.1,0.1,2.9336421776875303,23.476082680533064,-30.082474804002178,22.93325079313602,4,0.18427894267337483
0.3,0.1,0.03,0.3,0.1,2.9075427042644666,3.6665609324509854,-10.820674123953843,36.50240688183305,4,0.18124534175781332
0.3,0.1,0.1,0.01,0.1,2.9292429265843407,59.99916246406348,-22.339763340181836,77.13457733262416,4,0.17839812154311951
0.3,0.1,0.1,0.03,0.1,2.7907303276207323,67.89824087017733,-23.561721606836596,79.25688580482796,4,0.1843993095258435
0.3,0.1,0.1,0.1,0.1,2.8345629975700914,0.17788305871330307,-7.563317610464022,3.405952936391511,4,0.178221652774073
0.3,0.1,0.1,0.3,0.1,2.6804464228813982,697.3928772068144,-69.30695763860258,65.29276528911187,5,0.18615747048303147
0.3,0.1,0.3,0.01,0.1,2.800807775010539,0.06146580006323969,-5.865547069550908,3.069969756000395,4,0.17634831819961205
0.3,0.1,0.3,0.03,0.1,2.857926870840303,0.12767741542309496,-5.521578460035668,5.257177531483638,5,0.17168904709569588
0.3,0.1,0.3,0.1,0.1,2.844157460057801,0.09756371646597167,-5.705507661609386,3.2948649504239436,4,0.17228453068274946
0.3,0.1,0.3,0.3,0.1,2.7718153413493227,0.21301887869586067,-5.4758532346177615,8.276549566687853,5,0.17539894368643166
0.3,0.3,0.01,0.01,0.1,3.4163720870049086,3.97889071207171,-5.10203758421197,27.87752611028996,5,0.140602173311174
0.3,0.3,0.01,0.03,0.1,3.64871748245168,0.46554062790949385,-5.675807548521596,23.40298825891216,5,0.13469362524460082
0.3,0.3,0.01,0.1,0.1,3.8968574807531686,93.5052792644268,-7.075150121087,66.85606450144608,5,0.12681592054220875
0.3,0.3,0.01,0.3,0.1,3.522609556727369,29.871963917996823,-16.78166579876547,15.50603787693214,5,0.13563274603448416
0.3,0.3,0.03,0.01,0.1,4.191908917369604,0.05965713610381598,-1.2149573286769053,1.7849851179892882,5,0.11193874635723493
0.3,0.3,0.03,0.03,0.1,4.37444780425578,0.006195095469850828,-0.07136851219436482,1.2157339957240305,6,0.10984422928795659
0.3,0.3,0.03,0.1,0.1,4.165683344406658,0.0472409040755343,1.085249949616659,1.8807631764394874,4,0.12071893989841896
0.3,0.3,0.03,0.3,0.1,3.5867101712309286,0.18289245375894292,2.889483984969484,2.696052579609973,4,0.1321126362283787
0.3,0.3,0.1,0.01,0.1,3.6705491397402987,0.00961557365469641,0.7115622039509655,0.7543380974037295,5,0.12972899677483446
0.3,0.3,0.1,0.03,0.1,3.7580112726700112,0.035160625466583384,0.639709374496831,0.8613286605396999,5,0.1303074447243352
0.3,0.3,0.1,0.1,0.1,3.6458531932456935,0.02100300793228811,0.16453624719087123,1.9180796734995327,5,0.1356870863877772
0.3,0.3,0.1,0.3,0.1,3.505711753238019,0.0052289675159543966,1.3222077406215953,1.704010978877843,5,0.1339501819012118
0.3,0.3,0.3,0.01,0.1,4.020620450375808,9.21528969556459,9.188803537051909,8.515500074562391,6,0.11561727670705851
0.3,0.3,0.3,0.03,0.1,4.390748405146377,32.03131326761543,13.447466488899355,12.354400433274602,5,0.10782123266363647
0.3,0.3,0.3,0.1,0.1,4.672922825707911,0.04509987940123575,2.3502794606490705,1.774433356204669,5,0.10224611939709066
0.3,0.3,0.3,0.3,0.1,4.474134015841026,2.0106804353160266,4.247718993314832,3.704806115343774,5,0.121169193970576
0.01,0.01,0.01,0.01,0.3,4.4658866896491105,0.0007594244738036926,0.6031394571942034,0.4256259759736229,4,0.12119002046713978
0.01,0.01,0.01,0.03,0.3,4.454294677414837,0.0015986914161899865,0.7656613565505611,0.4538408741078877,5,0.12155403924371196
0.01,0.01,0.01,0.1,0.3,4.436795490283283,0.01962402895316454,1.305387734563808,2.7079627509659536,5,0.12194183520392596
0.01,0.01,0.01,0.3,0.3,4.404638834300624,0.01822433822155922,2.0684845561919687,3.7546990064050734,5,0.12258624028519749
0.01,0.01,0.03,0.01,0.3,4.396834110671049,30.45283395669988,16.72031342069033,15.38472755702919,4,0.12201602392056621
0.01,0.01,0.03,0.03,0.3,4.387083547330769,0.17731184580795734,3.309650625566462,3.334803804241184,4,0.12175528446523651
0.01,0.01,0.03,0.1,0.3,4.373278819868039,142.9258762528824,9.705061712865756,73.10715575820477,5,0.12308527969374339
0.01,0.01,0.03,0.3,0.3,4.340789454310135,0.4761144621310539,3.8258791732725164,10.033411902656077,4,0.12349010810212006
0.01,0.01,0.1,0.01,0.3,4.339797148153474,0.22948363900225072,3.715066894731854,6.708342920131338,4,0.1226450517608221
0.01,0.01,0.1,0.03,0.3,4.336697378382197,0.25578354397565434,4.096297697844153,2.7077628808533927,4,0.12348166401557473
0.01,0.01,0.1,0.1,0.3,4.326004240394466,16.38322153635474,11.766155690953584,10.796926364118649,4,0.1236636340049784
0.01,0.01,0.1,0.3,0.3,4.3001914232096885,0.05871129030938015,2.534658267568952,4.216520791167407,5,0.12444091515661611
0.01,0.01,0.3,0.01,0.3,4.316945701243454,0.1294275930736672,3.0294678030871496,3.8237143538438283,5,0.12365703273019502
0.01,0.01,0.3,0.03,0.3,4.332972503680411,0.1909170052415954,2.8886895826319554,3.510785331026034,5,0.12341972516177888
0.01,0.01,0.3,0.1,0.3,4.3413578508679596,0.032709070230675756,3.0402311016335255,6.600976446298239,5,0.12315551031999825
0.01,0.01,0.3,0.3,0.3,4.331026059171335,0.1397466185451029,2.5798562295454968,7.3296937988042785,5,0.1231164657877229
0.01,0.03,0.01,0.01,0.3,4.386088636451201,0.07004525166490053,2.3136967406737443,3.9037120577911884,5,0.12157787725041708
0.01,0.03,0.01,0.03,0.3,4.437113753837345,0.1349457202521442,3.304358978132494,4.186330255492787,5,0.12031362357676181
0.01,0.03,0.01,0.1,0.3,4.470860559060803,0.5808798613281995,4.896540551818083,6.328280550034418,5,0.11934807364926203
0.01,0.03,0.01,0.3,0.3,4.435813709134628,0.04090142990024422,2.887074780738359,4.968952351121524,5,0.12005014027357881
0.01,0.03,0.03,0.01,0.3,4.49443718727814,0.05132619409098803,2.363986302563716,2.2582324648047516,4,0.11757239134655176
0.01,0.03,0.03,0.03,0.3,4.544068355808827,0.13956263237080024,2.3520580192540956,14.818511646020125,5,0.11721948801073487
0.01,0.03,0.03,0.1,0.3,4.572141717715882,0.17161043299629045,2.837599799336441,4.43145850415552,5,0.11641071612862945
0.01,0.03,0.03,0.3,0.3,4.535038426751364,0.06196372188389607,2.292024642295933,1.4434332832992691,4,0.11707857159966684
0.01,0.03,0.1,0.01,0.3,4.59681989561704,0.13627749589257585,3.031895948095672,2.7721145692949647,5,0.1156574907762676
0.01,0.03,0.1,0.03,0.3,4.660393325594014,0.053083015870241314,1.9794292211647146,2.694103410030927,5,0.11372494958319077
0.01,0.03,0.1,0.1,0.3,4.70799779443595,4.201806221755872,1.5663565641611714,18.80108306557519,5,0.1120252246097052
0.01,0.03,0.1,0.3,0.3,4.685427918479101,0.013716311735809875,1.1953844354349883,2.599930925034582,5,0.11324499077286491
0.01,0.03,0.3,0.01,0.3,4.771068658451671,0.19060143915037348,1.0275829482369359,1.3644969917338337,5,0.11109774440219977
0.01,0.03,0.3,0.03,0.3,4.845791156477632,0.012418393517854301,0.9270292626732651,1.62297071690985,5,0.10926976747858944
0.01,0.03,0.3,0.1,0.3,4.9032195776128535,0.5957009144627599,1.7814230678427123,1.5547467210754835,5,0.10771697660894887
0.01,0.03,0.3,0.3,0.3,4.902711875102655,1.612355069116367,-3.871229926899532,3.770609246928904,5,0.10705020344774693
0.01,0.1,0.01,0.01,0.3,5.190513336958231,0.012533902687821537,-2.172310436502194,1.5067547299418371,5,0.10157374217893181
0.01,0.1,0.01,0.03,0.3,5.427988006912255,0.07992032204644822,-2.9340861605303887,3.3034750371162582,5,0.09659585108008271
0.01,0.1,0.01,0.1,0.3,5.620588393466922,0.058140136517610755,-2.2001499672396054,3.5873331290590627,4,0.09289612112889242
0.01,0.1,0.01,0.3,0.3,5.611636160852144,3.859190712719194,-6.914256376997015,6.0882617667548775,5,0.0933731433729768
0.01,0.1,0.03,0.01,0.3,5.904474628061809,0.9183733046234812,-3.9707589353904305,7.604049502167029,5,0.0881013027942273
0.01,0.1,0.03,0.03,0.3,6.179727082947937,0.2262877727992689,-3.203216404388213,10.47253990791123,5,0.08369725347796474
0.01,0.1,0.03,0.1,0.3,6.38726912202222,0.07205003526871662,-2.745738085060523,3.386024280084376,4,0.08031871879582914
0.01,0.1,0.03,0.3,0.3,6.402235720230793,0.17111147633689314,-3.084597436996684,2.967355874493557,4,0.08019732250241865
0.01,0.1,0.1,0.01,0.3,6.673978981990852,0.031856871242119125,-2.657153346534832,1.1592896100758388,4,0.07323346409813614
0.01,0.1,0.1,0.03,0.3,6.933791176510998,0.441947463651906,-5.249283142698643,6.376504484312903,5,0.07369881341138579
0.01,0.1,0.1,0.1,0.3,7.1396663571029775,0.2615177765074968,-4.236803064698863,5.785714907723854,5,0.06969771230191454
0.01,0.1,0.1,0.3,0.3,7.165435799379188,0.1848894525141141,-4.280550869491372,5.756964816876314,5,0.07114062674822647
0.01,0.1,0.3,0.01,0.3,7.4723849069961945,0.32566079403129305,-4.453093877273224,5.295231845760384,4,0.0665376562379422
0.01,0.1,0.3,0.03,0.3,7.782461462122886,0.45196041546517474,-5.141691653060718,3.4346567685299503,4,0.0638584728062872
0.01,0.1,0.3,0.1,0.3,7.981548036168742,0.5718159604130812,-5.714554782400954,8.971295720098604,5,0.06332810942355255
0.01,0.1,0.3,0.3,0.3,7.996737576131469,0.18958597061059013,-4.5145454009989265,12.47583410999414,5,0.05782189253972102
0.01,0.3,0.01,0.01,0.3,8.89897306475949,0.2516586933741648,-4.591932431619916,9.019469942565713,5,0.05619129354361683
0.01,0.3,0.01,0.03,0.3,9.775017031154709,0.5461318806311917,-5.736437663793947,4.1035803467853125,4,0.049119308977833884
0.01,0.3,0.01,0.1,0.3,10.428809654427456,0.6820513201165967,-6.056759420122692,4.621667979391726,4,0.04581384580864256
0.01,0.3,0.01,0.3,0.3,10.42908962561082,4.221797448500762,-9.105256078732316,7.631106228959031,4,0.04572370575317038
0.01,0.3,0.03,0.01,0.3,11.330315744339856,0.5139084343809084,-5.0038454166565005,5.118829258689272,4,0.04265292550181399
0.01,0.3,0.03,0.03,0.3,12.201892594550444,1.4629475491098238,-6.886552694952112,6.912021339672472,5,0.04041005691155172
0.01,0.3,0.03,0.1,0.3,12.859924729984316,1.1551816782475703,-6.42634448674296,4.887083335798923,5,0.03854859998218814
0.01,0.3,0.03,0.3,0.3,12.925671175698257,1.2245286455073385,-5.381610942284404,24.907979540675868,5,0.03775865938980735
0.01,0.3,0.1,0.01,0.3,13.91996026611654,0.558215735286114,-3.2129887366220413,25.88371652012765,5,0.0331601148375566
0.01,0.3,0.1,0.03,0.3,14.791376059971464,2.850242538531417,-7.713285570069428,12.017759845271506,5,0.03281275534162143
0.01,0.3,0.1,0.1,0.3,15.45976613217658,0.12468397073572611,-2.870496292533966,1.849152224427017,4,0.02804754888960851
0.01,0.3,0.1,0.3,0.3,15.456271744479682,0.08058785507448091,-2.9981321447646216,7.8431287132350445,5,0.028890986912645567
0.01,0.3,0.3,0.01,0.3,16.381973855766507,0.14320655948508484,-3.0795630333292667,2.027925897013466,4,0.028161269967394806
0.01,0.3,0.3,0.03,0.3,17.235420078375544,14.018441956786207,-2.7350240529493304,29.869702215166782,5,0.027364117140251745
0.01,0.3,0.3,0.1,0.3,17.872579280465374,0.5273925924586191,-4.229958445378397,3.516705373523915,5,0.02615636555786114
0.01,0.3,0.3,0.3,0.3,17.97044517440577,1474.146212631916,-54.819326094487614,53.710568655440795,5,0.026084160168613906
0.03,0.01,0.01,0.01,0.3,17.861515252572985,0.060550963162411986,-2.2827362662224413,2.5633546044374285,4,0.02519476874311197
0.03,0.01,0.01,0.03,0.3,17.74961541134252,1.693466915926498,-6.724881030102655,5.670781970797058,4,0.02430347106004045
0.03,0.01,0.01,0.1,0.3,17.631345150750423,0.031239441596380858,-1.9734951004438688,1.3626672649998504,4,0.0262532229010315
0.03,0.01,0.01,0.3,0.3,17.493696890989078,0.12068837073219678,-2.162455585329159,2.950740161586191,5,0.02682458848052295
0.03,0.01,0.03,0.01,0.3,17.393488557851686,0.0879651205685297,-2.4863545120958537,2.3788753217320804,4,0.025550103042395106
0.03,0.01,0.03,0.03,0.3,17.288675174847125,0.08967966742974945,-2.566476663524992,1.7307577322674024,4,0.026666822848558012
0.03,0.01,0.03,0.1,0.3,17.183530536596823,0.10772382437650718,-2.6471548899995763,2.71458116804593,4,0.02595131325211583
0.03,0.01,0.03,0.3,0.3,17.057833561046316,0.5303514028806183,-3.4827792503860944,3.6670624540916705,4,0.026981690741845744
0.03,0.01,0.1,0.01,0.3,16.975428224074488,0.08450100208887847,-1.5248666717025863,4.436407890780045,5,0.025849027131398784
0.03,0.01,0.1,0.03,0.3,16.895065861854142,0.043673219005363736,-1.4946184273593877,1.0738559016260432,4,0.027793063721347995
0.03,0.01,0.1,0.1,0.3,16.81036591221656,0.054180971386290855,-1.2476594721551804,6.949606562479727,5,0.02612523074399144
0.03,0.01,0.1,0.3,0.3,16.70576207260804,0.03725726806896769,-1.792742300712448,1.4033126589992033,5,0.028461855598730115
0.03,0.01,0.3,0.01,0.3,16.68655981266506,0.07521275968125646,-1.4967230304212729,1.3302375525499284,5,0.02627988472157069
0.03,0.01,0.3,0.03,0.3,16.6715156447999,0.00034906468861343917,-0.13163795027612352,0.23045095153364087,5,0.028548071587755186
0.03,0.01,0.3,0.1,0.3,16.649127685713655,0.030341601887266312,-0.5237409689112815,0.4308278506142674,3,0.027490357443038054
0.03,0.01,0.3,0.3,0.3,16.603874877572352,0.009486786082595618,0.02549842882405562,0.22244598034805652,5,0.027627659440505103
0.03,0.03,0.01,0.01,0.3,16.56310892928351,0.0005346041201115772,-0.08195849468213849,0.18255687490881747,4,0.026738629148988592
0.03,0.03,0.01,0.03,0.3,16.516065440566138,0.9294747034760781,-1.933923565936622,1.7690192609304944,5,0.026594815014444516
0.03,0.03,0.01,0.1,0.3,16.44767266968907,0.011315371578171788,-0.264333132028139,0.30384110585846663,5,0.02785051430208585
0.03,0.03,0.01,0.3,0.3,16.3194195607505,0.06193422044142696,-1.393739403875086,4.868474264695075,5,0.029084698918696635
0.03,0.03,0.03,0.01,0.3,16.285712138486375,0.047178030200909445,-1.6780373568835634,5.360313950015933,5,0.029327455617264298
0.03,0.03,0.03,0.03,0.3,16.24493890273069,0.040071090041083425,-1.6899499165666125,7.56638254423002,5,0.028675179866665075
0.03,0.03,0.03,0.1,0.3,16.184070362197282,0.24256278376138676,-3.4276835675010364,2.5332463344780303,4,0.02918040766242134
0.03,0.03,0.03,0.3,0.3,16.062557407541213,1.9191717767834464,-5.211765628166603,19.339382921067152,5,0.029622201887232573
0.03,0.03,0.1,0.01,0.3,16.051219386693194,0.09307573878114303,-2.747705307776379,10.260522311269794,5,0.029334628093449697
0.03,0.03,0.1,0.03,0.3,16.0324190159533,0.3367491358948067,-3.2344931986482974,2.4526439987648927,5,0.02918954222917566
0.03,0.03,0.1,0.1,0.3,15.99531315126138,0.06072417692667653,-1.5933786135594468,3.125327426121384,5,0.027871529406202165
0.03,0.03,0.1,0.3,0.3,15.89592645831724,1.0262904166041509,-4.423825158359494,3.7620032710183358,4,0.02915165679797182
