h,a,c,theta_h,theta_a,average edge weight,std. of average comm. states,range of average comm. states,number of communities,modularity
0.3,0.3,0.01,0.01,0.03,0.0640981069843447,2.473946465183848,6.018445340897181,3,0.2900412023088744
0.3,0.3,0.01,0.01,0.1,0.03115326798088967,3.032913263805077,8.745846268862755,5,0.558013161658478
0.3,0.3,0.01,0.01,0.3,0.003539454699045162,2.8907761705118595,7.852614308116555,5,0.5727529367274568
0.3,0.3,0.01,0.03,0.01,0.49504168783828545,2.6944633720195705,5.388926744039141,2,0.20863204443869962
0.3,0.3,0.01,0.03,0.03,0.2453376021406841,2.2769636638777215,5.507028108206924,3,0.20530474459889245
0.3,0.3,0.01,0.03,0.1,0.03508572875056493,3.0792144252314495,9.35780425146595,6,0.5398721457074982
0.3,0.3,0.01,0.03,0.3,0.012592024530897802,3.301933654694484,9.491166733672188,5,0.5379688741784375
0.3,0.3,0.01,0.1,0.01,1.475164339977473,2.539777861173479,5.079555722346958,2,0.18797036933095013
0.3,0.3,0.01,0.1,0.03,1.1937824054761306,2.4529497402697267,4.905899480539453,2,0.1742247097488078
0.3,0.3,0.01,0.1,0.1,0.24299204965895776,2.426368962611007,5.929327302319038,3,0.19974458864500683
0.3,0.3,0.01,0.1,0.3,0.019082347831778586,3.0534643871529505,8.988634779332365,5,0.545238816103951
0.3,0.3,0.01,0.3,0.01,4.577140884583584,2.0539995524721233,4.107999104944247,2,0.181445969364755
0.3,0.3,0.01,0.3,0.03,4.268550876922036,2.364737494091769,4.729474988183538,2,0.19877775403713419
0.3,0.3,0.01,0.3,0.1,3.158656844286761,2.554587032476142,5.109174064952284,2,0.19799556329506068
0.3,0.3,0.01,0.3,0.3,0.23648450721140554,2.2716079399932774,4.543215879986555,2,0.22109763775045058
0.01,0.01,0.03,0.01,0.01,0.26123658682347856,0.9739618874761636,2.285701618432052,3,0.1677896751568218
0.01,0.01,0.03,0.01,0.03,0.25544581573960795,1.1504714889451821,2.458318437578185,3,0.18497686756365073
0.01,0.01,0.03,0.01,0.1,0.208273682227345,0.8558636073209935,1.9645830177573527,3,0.19144315775910054
0.01,0.01,0.03,0.01,0.3,0.12640134171888445,1.2751099324141395,2.550219864828279,2,0.20821964468505846
0.01,0.01,0.03,0.03,0.01,0.27656839110766085,1.0117737523650479,2.1754786574319636,3,0.19537581019755343
0.01,0.01,0.03,0.03,0.03,0.2646871986414421,0.8000838843533993,1.800537046608583,3,0.1794979871648978
0.01,0.01,0.03,0.03,0.1,0.22387993575933554,1.1421834784772054,2.759893891948278,3,0.19203025299728887
0.01,0.01,0.03,0.03,0.3,0.12716447409165949,1.027212207571349,2.475707039371717,3,0.20405526899434362
0.01,0.01,0.03,0.1,0.01,0.32814457510656575,1.1068964656311464,2.426761981537693,3,0.14750911401149713
0.01,0.01,0.03,0.1,0.03,0.304172965160102,0.9397001792671755,2.2693888645957268,3,0.17452313558519417
0.01,0.01,0.03,0.1,0.1,0.2567190282409036,0.9698772574519177,2.2958080535017453,3,0.16811828874438378
0.01,0.01,0.03,0.1,0.3,0.16084345860290838,1.3043425137338986,2.6086850274677973,2,0.22592912888661087
0.01,0.01,0.03,0.3,0.01,0.4599162092181877,1.1846305580653091,2.7103017946496615,3,0.1561627131183248
0.01,0.01,0.03,0.3,0.03,0.4588110595958809,0.7071588770324064,1.4143177540648129,2,0.1490871700708224
0.01,0.01,0.03,0.3,0.1,0.39841581165861545,0.6295016611414344,1.444255621092853,3,0.16408658497538386
0.01,0.01,0.03,0.3,0.3,0.27230013189002295,1.3046756397204242,2.6093512794408484,2,0.19075929818264428
0.01,0.03,0.03,0.01,0.01,2.151737137542026,0.5798250833764609,1.1596501667529218,2,0.03190485568988205
0.01,0.03,0.03,0.01,0.03,1.9803244008305299,0.482803591013111,0.965607182026222,2,0.033127104335157115
0.01,0.03,0.03,0.01,0.1,1.8910280404794637,0.6546252805888202,1.3092505611776404,2,0.036942097965049964
0.01,0.03,0.03,0.01,0.3,1.3041038333260724,0.7174168390769557,1.4348336781539115,2,0.046019915267660055
0.01,0.03,0.03,0.03,0.01,2.0602763703321543,0.7669284154756354,1.798017150374564,3,0.02924657074239953
0.01,0.03,0.03,0.03,0.03,2.0000511555411244,0.6552299098200579,1.3104598196401158,2,0.03809381081320176
0.01,0.03,0.03,0.03,0.1,1.9047399774198959,0.45758214777686357,0.9151642955537271,2,0.037597074103091876
0.01,0.03,0.03,0.03,0.3,1.1662135743221282,0.4828374753627923,1.135122040561655,3,0.040392697193406484
0.01,0.03,0.03,0.1,0.01,2.1675722776792523,0.30632124464408295,0.6126424892881659,2,0.03145031440284057
0.01,0.03,0.03,0.1,0.03,2.1455399581416192,0.7114728851503472,1.6616108679274615,3,0.031962063846767835
0.01,0.03,0.03,0.1,0.1,1.8922755920076841,0.6820184084936822,1.3640368169873645,2,0.03831247311986824
0.01,0.03,0.03,0.1,0.3,1.3992783506192166,0.5944081404830855,1.188816280966171,2,0.0459360338587122
0.01,0.03,0.03,0.3,0.01,2.3740078968465657,0.40638254893647696,0.8127650978729538,2,0.0277217041725088
0.01,0.03,0.03,0.3,0.03,2.2602299297142676,0.8421105389420916,1.8681208187608684,3,0.025723833259296412
0.01,0.03,0.03,0.3,0.1,2.169275964673544,0.8507360859309606,1.7014721718619212,2,0.03722684956698982
0.01,0.03,0.03,0.3,0.3,1.6124232213979957,0.5699187196583136,1.1398374393166273,2,0.0351071283809439
0.01,0.1,0.03,0.01,0.01,9.27924802365564,0.6768182605910542,1.3536365211821082,2,0.004898698869794882
0.01,0.1,0.03,0.01,0.03,9.080261790621055,0.6277522646959846,1.255504529391969,2,0.006194569035098935
0.01,0.1,0.03,0.01,0.1,7.91507937636847,0.7149227339892408,1.4298454679784816,2,0.0061951902898877975
0.01,0.1,0.03,0.01,0.3,5.445416836608296,0.5807389308104232,1.1614778616208463,2,0.007706059253103303
0.01,0.1,0.03,0.03,0.01,8.76482569827681,0.5759998002844863,1.1519996005689725,2,0.005887406989855598
0.01,0.1,0.03,0.03,0.03,8.925507277752736,0.48448583775837595,0.9689716755167519,2,0.005695832791932864
0.01,0.1,0.03,0.03,0.1,7.784243255365439,0.3627681460557105,0.7255362921114211,2,0.0051937533648786505
0.01,0.1,0.03,0.03,0.3,5.916148901633566,0.568394846708616,1.1367896934172317,2,0.00869935470507846
0.01,0.1,0.03,0.1,0.01,8.578826005571722,0.3293200607676439,0.6586401215352877,2,0.002954132358811451
0.01,0.1,0.03,0.1,0.03,8.83576083204044,0.7921458648590519,1.5842917297181036,2,0.0057377563178642454
0.01,0.1,0.03,0.1,0.1,7.771616350582168,0.550782746706258,1.1015654934125159,2,0.0047703052576467675
0.01,0.1,0.03,0.1,0.3,6.235080117671939,0.6664193529483413,1.3328387058966826,2,0.008859764052684627
0.01,0.1,0.03,0.3,0.01,8.711885069266552,0.3821072776292526,0.7642145552585052,2,0.003300357508930818
0.01,0.1,0.03,0.3,0.03,8.847778471868406,0.9058851706124111,1.8117703412248223,2,0.004896636642554686
0.01,0.1,0.03,0.3,0.1,8.837468249217846,0.5453781321314881,1.0907562642629762,2,0.005805504953393742
0.01,0.1,0.03,0.3,0.3,6.085466104801826,0.5670499670770088,1.1340999341540177,2,0.006865393313280399
0.01,0.3,0.03,0.01,0.01,31.031980607300795,0.0,0.0,1,-1.5543122344752192e-15
0.01,0.3,0.03,0.01,0.03,28.867870484534674,0.0,0.0,1,-6.661338147750939e-16
0.01,0.3,0.03,0.01,0.1,26.130640086089173,0.0,0.0,1,1.3322676295501878e-15
0.01,0.3,0.03,0.01,0.3,20.104696921788438,0.7880854074351583,1.5761708148703166,2,0.00023889311077221476
0.01,0.3,0.03,0.03,0.01,26.574063548691104,0.0,0.0,1,-1.9984014443252818e-15
0.01,0.3,0.03,0.03,0.03,28.537884923760217,0.0,0.0,1,6.661338147750939e-16
0.01,0.3,0.03,0.03,0.1,26.305725844516914,0.0,0.0,1,-6.661338147750939e-16
0.01,0.3,0.03,0.03,0.3,18.474117551046845,0.6672353451194921,1.3344706902389842,2,0.0005107104532273421
0.01,0.3,0.03,0.1,0.01,27.681883126581777,0.0,0.0,1,-8.881784197001252e-16
0.01,0.3,0.03,0.1,0.03,29.069493156388912,0.0,0.0,1,1.7763568394002505e-15
0.01,0.3,0.03,0.1,0.1,25.01681801782187,0.0,0.0,1,-1.7763568394002505e-15
0.01,0.3,0.03,0.1,0.3,19.168606725829132,0.6941087096990124,1.3882174193980248,2,0.00035923761849407376
0.01,0.3,0.03,0.3,0.01,30.10584574153518,0.0,0.0,1,-7.771561172376096e-16
0.01,0.3,0.03,0.3,0.03,28.35378286567016,0.0,0.0,1,-1.887379141862766e-15
0.01,0.3,0.03,0.3,0.1,25.252731549758888,0.0,0.0,1,-1.887379141862766e-15
0.01,0.3,0.03,0.3,0.3,21.84518545838128,0.5971717604266182,1.1943435208532365,2,0.0005416363399983748
0.03,0.01,0.03,0.01,0.01,4.2053874794019676e-07,3.3960285486812634,14.164832145489017,62,0.870924696922676
0.03,0.01,0.03,0.01,0.03,2.0547214580571415e-07,3.082045521771334,12.39135035201193,73,0.7810430064962406
0.03,0.01,0.03,0.01,0.1,7.877411121348556e-08,2.950987748183343,13.942853609903379,81,0.7814624766919571
0.03,0.01,0.03,0.01,0.3,1.1506574421675165e-08,2.8489432189967796,16.688880479861616,94,0.8282050176440257
0.03,0.01,0.03,0.03,0.01,5.487954781325381e-06,3.672637962668532,14.523866868721381,40,0.41750051368992275
0.03,0.01,0.03,0.03,0.03,1.2657129749582857e-06,3.7855531946429886,15.149638957959212,51,0.8288974286457454
0.03,0.01,0.03,0.03,0.1,3.594753883674283e-07,3.540572323704769,13.807919930980336,60,0.8840411792856707
0.03,0.01,0.03,0.03,0.3,1.1496260967080795e-07,3.1205701663809124,13.902852535156523,76,0.9035204958017392
0.03,0.01,0.03,0.1,0.01,0.0002065287362667783,4.347823669231482,13.696727928551272,15,0.7595556993402715
0.03,0.01,0.03,0.1,0.03,5.45694635741054e-05,4.866021023542476,17.18750377996699,19,0.7093998369275938
0.03,0.01,0.03,0.1,0.1,5.181628223150318e-05,3.4196343158419045,11.53870129005836,22,0.7494458910791278
0.03,0.01,0.03,0.1,0.3,3.84154634823313e-06,3.275292101028788,13.265168563669096,36,0.5218874463361567
0.03,0.01,0.03,0.3,0.01,0.01052744133669623,5.049239020828753,16.07438652410002,6,0.5518215824697933
0.03,0.01,0.03,0.3,0.03,0.008903413811269625,2.7416228859059166,8.821823001416426,6,0.5106097340107519
0.03,0.01,0.03,0.3,0.1,0.005877821366794413,3.697314705478565,12.027993233996423,8,0.6195363398572507
0.03,0.01,0.03,0.3,0.3,0.0020508495589137456,4.1261679479990265,14.654078691942154,10,0.6594468695394153
0.03,0.03,0.03,0.01,0.01,0.21314989957778366,1.5241817212184403,3.705717035476429,3,0.18812718854657784
0.03,0.03,0.03,0.01,0.03,0.19391764016396507,1.7808554472014704,4.33295350008079,3,0.2372339655487814
0.03,0.03,0.03,0.01,0.1,0.1194907188359528,1.7947221915573828,4.281442149857165,3,0.22313413942182703
0.03,0.03,0.03,0.01,0.3,0.006622070375239499,1.6778813244929809,5.591196552522918,6,0.4507252100439653
0.03,0.03,0.03,0.03,0.01,0.22386041609913984,1.3951561323982131,3.4141686309585357,3,0.23770078131120792
0.03,0.03,0.03,0.03,0.03,0.21727609557557295,1.4941036209208518,3.6476133274892746,3,0.21531660276417422
0.03,0.03,0.03,0.03,0.1,0.13134425289111457,1.3557632232887833,3.3167808818248283,3,0.2613866124270804
0.03,0.03,0.03,0.03,0.3,0.012672763767635487,1.8761453667061705,5.6813341161849875,5,0.38991476432856353
0.03,0.03,0.03,0.1,0.01,0.35372758683471023,2.1328259176680784,4.265651835336157,2,0.22197660077174583
0.03,0.03,0.03,0.1,0.03,0.30957139541218215,1.5559830762700826,3.672705249817033,3,0.165884085878161
0.03,0.03,0.03,0.1,0.1,0.23175693020502855,1.9340952948379053,3.8681905896758106,2,0.20720759469947891
0.03,0.03,0.03,0.1,0.3,0.03519008151795658,1.7162159028583102,4.181935327320076,3,0.3051021236222399
0.03,0.03,0.03,0.3,0.01,0.6734619399839963,1.704617136047842,3.409234272095684,2,0.19230653948584764
0.03,0.03,0.03,0.3,0.03,0.6424915178916312,1.4890415700601762,2.9780831401203525,2,0.19116704902072898
0.03,0.03,0.03,0.3,0.1,0.5141753514224947,1.526259653797923,3.052519307595846,2,0.20200766635369288
0.03,0.03,0.03,0.3,0.3,0.2372565757444756,1.9381889103986245,4.739726231390748,3,0.2060804979498311
0.03,0.1,0.03,0.01,0.01,6.08476138212135,0.47379165603153095,0.9475833120630619,2,0.02984750751002571
0.03,0.1,0.03,0.01,0.03,5.759971989257043,0.700588482906806,1.6444331384726023,3,0.03144160780826663
0.03,0.1,0.03,0.01,0.1,5.249098951360543,0.7915204481229969,1.5830408962459939,2,0.029576383518450905
0.03,0.1,0.03,0.01,0.3,4.310009272829676,1.0387635329843448,2.0775270659686895,2,0.045466289108912206
0.03,0.1,0.03,0.03,0.01,6.8504610313989325,0.8072130928093271,1.6144261856186541,2,0.03168239628420777
0.03,0.1,0.03,0.03,0.03,6.082024562540632,0.736914933788666,1.473829867577332,2,0.031996072270107756
0.03,0.1,0.03,0.03,0.1,5.516561409372778,0.8079895292788866,1.6159790585577731,2,0.03734764274993116
0.03,0.1,0.03,0.03,0.3,3.8306381074170663,1.038740173600122,2.077480347200244,2,0.04255872946694178
0.03,0.1,0.03,0.1,0.01,6.876702055435219,0.37729098924893634,0.7545819784978727,2,0.029366451292244883
0.03,0.1,0.03,0.1,0.03,6.29396714133849,0.39139552449161674,0.7827910489832335,2,0.026708539982733176
0.03,0.1,0.03,0.1,0.1,5.967654044538512,0.872923225765438,1.745846451530876,2,0.03311026974925052
0.03,0.1,0.03,0.1,0.3,4.187805518667636,0.9148953113144698,1.8297906226289395,2,0.035416982889897836
0.03,0.1,0.03,0.3,0.01,6.755632987346199,0.6680064274633182,1.3360128549266364,2,0.025531244776514583
0.03,0.1,0.03,0.3,0.03,6.966428580042876,0.28112003434413535,0.5622400686882707,2,0.02769073726372448
0.03,0.1,0.03,0.3,0.1,5.985894795316483,0.634416251608043,1.268832503216086,2,0.027867540914221278
0.03,0.1,0.03,0.3,0.3,4.556222189672773,0.6372708793929864,1.2745417587859729,2,0.04314286532644751
0.03,0.3,0.03,0.01,0.01,26.936502451681445,0.44893521695520255,0.8978704339104052,2,0.005548647948727253
0.03,0.3,0.03,0.01,0.03,25.25079636192342,0.6251577547223652,1.2503155094447305,2,0.004737498445872346
0.03,0.3,0.03,0.01,0.1,23.723625640155163,0.5027819970546846,1.0055639941093693,2,0.006873533613772825
0.03,0.3,0.03,0.01,0.3,18.895408742794146,0.6080901417440195,1.216180283488039,2,0.007959014501826317
0.03,0.3,0.03,0.03,0.01,27.000286616070092,0.5508584542284636,1.1017169084569272,2,0.005791249631351109
0.03,0.3,0.03,0.03,0.03,24.90930103300794,0.7999687255556716,1.5999374511113431,2,0.006598955606878371
0.03,0.3,0.03,0.03,0.1,24.23688887745503,0.69753019768002,1.39506039536004,2,0.007591356641997227
0.03,0.3,0.03,0.03,0.3,17.54693316119584,0.6008023588251792,1.2016047176503584,2,0.00824253644999312
0.03,0.3,0.03,0.1,0.01,25.397416364514303,0.7049970361534971,1.4099940723069941,2,0.005231494925921676
0.03,0.3,0.03,0.1,0.03,25.44662675945821,0.5359771984455228,1.0719543968910457,2,0.005253728443309985
0.03,0.3,0.03,0.1,0.1,24.384386143078213,0.5690763553471743,1.1381527106943485,2,0.005465406758056762
0.03,0.3,0.03,0.1,0.3,16.375723096388878,0.5261000622640523,1.0522001245281045,2,0.008277842372464511
0.03,0.3,0.03,0.3,0.01,28.613011206788737,0.43108182226078695,0.8621636445215739,2,0.005726136325156922
0.03,0.3,0.03,0.3,0.03,26.122412757757104,0.5678184044018293,1.1356368088036586,2,0.004290476688477651
0.03,0.3,0.03,0.3,0.1,22.83741800294415,0.2833195509088177,0.5666391018176354,2,0.0048754191028278215
0.03,0.3,0.03,0.3,0.3,17.79694474213526,0.6287635335045163,1.2575270670090326,2,0.008738267151658013
0.1,0.01,0.03,0.01,0.01,1.4523289509944802e-07,3.802199553940278,18.16963980193519,82,0.8772968624070449
0.1,0.01,0.03,0.01,0.03,1.5675952704812946e-07,3.131048303396806,15.103044600536666,78,0.8865377922923064
0.1,0.01,0.03,0.01,0.1,7.253216838255207e-08,3.188652163354637,15.109652251135262,84,0.8995690261936143
0.1,0.01,0.03,0.01,0.3,4.6683350378973924e-08,3.3360142899596927,15.417227967098551,92,0.7850175059320652
0.1,0.01,0.03,0.03,0.01,1.8432276390229122e-06,3.652825722475316,15.18683246188949,59,0.7793787850482078
0.1,0.01,0.03,0.03,0.03,1.3511828899209285e-06,4.410887605658939,16.873619082367565,56,0.8380885610139273
0.1,0.01,0.03,0.03,0.1,7.680559023373194e-07,3.7206506956296397,16.337285437690728,67,0.9365528050541834
0.1,0.01,0.03,0.03,0.3,5.367380643463367e-07,3.2844306998623636,14.962307225894664,69,0.9233523412333191
0.1,0.01,0.03,0.1,0.01,4.84281893463e-05,3.369809542771478,11.841261052175085,28,0.8628837009710502
0.1,0.01,0.03,0.1,0.03,3.6719931683211434e-05,4.545089687135757,18.15742989777769,27,0.8409884803502176
0.1,0.01,0.03,0.1,0.1,3.327207590093142e-05,4.2016206167920656,14.936775057972934,30,0.8720403513948781
0.1,0.01,0.03,0.1,0.3,1.227979988366645e-05,4.031048324672106,17.314982026926124,34,0.9009569960697902
0.1,0.01,0.03,0.3,0.01,0.0031269819912965293,4.204029284401618,14.228961687030939,11,0.7298346919715668
0.1,0.01,0.03,0.3,0.03,0.0026122848730496155,4.779681889623655,15.250959810716756,12,0.6916995881082596
0.1,0.01,0.03,0.3,0.1,0.0030085028429974,5.213221001142938,17.46411537277425,14,0.7341210309239714
0.1,0.01,0.03,0.3,0.3,0.0016926838947203368,4.23639991855918,14.1269855879959,12,0.7417411733173626
0.1,0.03,0.03,0.01,0.01,1.3502402812113024e-06,3.206364885583021,15.029785067453028,67,0.8428853742410176
0.1,0.03,0.03,0.01,0.03,4.113436314127123e-07,3.7011944506931513,15.131065231174416,75,0.7331151859100599
0.1,0.03,0.03,0.01,0.1,2.5909969908352735e-07,3.4107432051252475,18.973546561698832,83,0.8537125406275793
0.1,0.03,0.03,0.01,0.3,6.15535280528199e-08,3.5556549633595775,16.43271706829779,87,0.8750152020604981
0.1,0.03,0.03,0.03,0.01,3.516283430970355e-06,4.266410037208196,17.195222189844422,44,0.9063091942220318
0.1,0.03,0.03,0.03,0.03,3.5761515738310504e-06,3.8263481666674313,15.633923758472289,48,0.8478136142923295
0.1,0.03,0.03,0.03,0.1,1.2721263965945863e-06,3.5786139564881885,14.968133951925118,62,0.8529628114360779
0.1,0.03,0.03,0.03,0.3,6.61003801157969e-07,3.5156013775894785,17.3838508566597,71,0.8874122904718854
0.1,0.03,0.03,0.1,0.01,7.589071494520019e-05,4.123665045758003,13.681680747796943,23,0.7891030612464963
0.1,0.03,0.03,0.1,0.03,6.854591938364653e-05,5.001373894255687,17.31501602876543,27,0.8202834373910868
0.1,0.03,0.03,0.1,0.1,2.794474896001898e-05,4.483384936704289,18.036021727829063,26,0.8433067758789212
0.1,0.03,0.03,0.1,0.3,4.6405358960953425e-06,3.924290815759514,16.412361957690354,39,0.9189956753829143
0.1,0.03,0.03,0.3,0.01,0.005494424023573705,4.791777506289023,16.239845185689415,12,0.708989342124515
0.1,0.03,0.03,0.3,0.03,0.006606252413014987,3.530097182917968,10.678941549364486,7,0.6732328359611339
0.1,0.03,0.03,0.3,0.1,0.003837512614822023,4.963967823321049,16.32755383316502,8,0.7212979426379156
0.1,0.03,0.03,0.3,0.3,0.001793756540944094,4.280233350313283,13.568608927404892,10,0.6929326862343422
0.1,0.1,0.03,0.01,0.01,0.2092360706384387,2.154246447208025,4.30849289441605,2,0.2287830560294
0.1,0.1,0.03,0.01,0.03,0.14809010348626542,2.4509114106170777,4.9018228212341555,2,0.25997012161939437
0.1,0.1,0.03,0.01,0.1,0.014340878926624204,2.1913315059745515,6.14007724290836,4,0.3903625680608003
0.1,0.1,0.03,0.01,0.3,0.0020626206681227453,2.3132111321800335,5.649109030215836,4,0.4689966999933163
0.1,0.1,0.03,0.03,0.01,0.29603458525019094,2.1585134049479224,5.241942542795624,3,0.2110942098829992
0.1,0.1,0.03,0.03,0.03,0.21288438986733688,2.1497617996906415,4.299523599381283,2,0.23056744732676338
0.1,0.1,0.03,0.03,0.1,0.029263432727218246,2.341256169232034,6.620479448374843,4,0.32038958495163056
0.1,0.1,0.03,0.03,0.3,0.0028882993689012923,3.933424363252797,12.165688891975467,6,0.5154597440874111
0.1,0.1,0.03,0.1,0.01,0.6241157130000239,1.9608744095432673,3.9217488190865346,2,0.17391417372242218
0.1,0.1,0.03,0.1,0.03,0.5142673463850819,1.7037701060808224,3.4075402121616447,2,0.18567709284799944
0.1,0.1,0.03,0.1,0.1,0.22040729111165225,1.8783316658551343,3.7566633317102687,2,0.22732382566045906
0.1,0.1,0.03,0.1,0.3,0.005499265674851486,3.0867141875482242,9.574722283747779,6,0.5588023461836689
0.1,0.1,0.03,0.3,0.01,1.5904430980515223,1.8020754998377155,3.604150999675431,2,0.18100392658378495
0.1,0.1,0.03,0.3,0.03,1.6237136583470242,1.951435482634261,3.902870965268522,2,0.151595056177171
0.1,0.1,0.03,0.3,0.1,1.1561490525679847,1.90565391210274,3.81130782420548,2,0.17077615921129286
0.1,0.1,0.03,0.3,0.3,0.19270183701542623,2.3726746826781246,5.6926752125186715,3,0.2588275830143135
0.1,0.3,0.03,0.01,0.01,18.05335976576828,0.6160529623072835,1.232105924614567,2,0.03814050561093399
0.1,0.3,0.03,0.01,0.03,15.885457264296187,0.6349769269668522,1.2699538539337043,2,0.03603513215983148
0.1,0.3,0.03,0.01,0.1,15.47451114350824,0.6457952135703808,1.2915904271407617,2,0.044412058886069666
0.1,0.3,0.03,0.01,0.3,10.105502229125383,0.7663949832266633,1.5327899664533267,2,0.04381809425683986
0.1,0.3,0.03,0.03,0.01,16.596221324667507,0.5395886799183638,1.0791773598367276,2,0.03285242135483879
0.1,0.3,0.03,0.03,0.03,17.550622516041038,0.9009449548178026,1.8018899096356051,2,0.04235535641033622
